tweet_userId,track_title,count,count_mean,norm_count
26432623.0,A Great Effect--Dave,2,2.650763358778626,-0.6507633587786259
26432623.0,A Poem on the Underground Wall--Simon & Garfunkel,2,2.650763358778626,-0.6507633587786259
26432623.0,A Song for You--Leon Russell,2,2.650763358778626,-0.6507633587786259
26432623.0,A Sort of Homecoming--U2,2,2.650763358778626,-0.6507633587786259
26432623.0,A Strange Boy--Joni Mitchell,2,2.650763358778626,-0.6507633587786259
26432623.0,Abracadabra--Steve Miller Band,4,2.650763358778626,1.349236641221374
26432623.0,Africa--Toto,2,2.650763358778626,-0.6507633587786259
26432623.0,After Hours--The Velvet Underground,3,2.650763358778626,0.3492366412213741
26432623.0,Ain't Love a Bitch--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Alive and Kicking--Simple Minds,3,2.650763358778626,0.3492366412213741
26432623.0,All I Want is You--U2,3,2.650763358778626,0.3492366412213741
26432623.0,All I Want to Do--Sugarland,2,2.650763358778626,-0.6507633587786259
26432623.0,All Revved Up with No Place to Go--Meat Loaf,2,2.650763358778626,-0.6507633587786259
26432623.0,All Right Now--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,All stood still--Ultravox,3,2.650763358778626,0.3492366412213741
26432623.0,All the Things She Said--Simple Minds,2,2.650763358778626,-0.6507633587786259
26432623.0,America--Neil Diamond,3,2.650763358778626,0.3492366412213741
26432623.0,American Woman--The Guess Who,2,2.650763358778626,-0.6507633587786259
26432623.0,An Old Raincoat Won't Ever Let You Down--Rod Stewart,5,2.650763358778626,2.349236641221374
26432623.0,And I Love Her--McCartney,3,2.650763358778626,0.3492366412213741
26432623.0,And If Venice Is Sinking--Spirit of the West,2,2.650763358778626,-0.6507633587786259
26432623.0,Angel--Rod Stewart,4,2.650763358778626,1.349236641221374
26432623.0,Another Brick in the Wall--Floyd,2,2.650763358778626,-0.6507633587786259
26432623.0,Another Day in Paradise--P. Collins,2,2.650763358778626,-0.6507633587786259
26432623.0,Any Colour You Like--Floyd,2,2.650763358778626,-0.6507633587786259
26432623.0,As Long as You Follow--Fleetwood Mac,4,2.650763358778626,1.349236641221374
26432623.0,Astradyne--Ultravox,4,2.650763358778626,1.349236641221374
26432623.0,At the Zoo--Simon & Garfunkel,2,2.650763358778626,-0.6507633587786259
26432623.0,Autumn Leaves--Miles Davis,2,2.650763358778626,-0.6507633587786259
26432623.0,Average Person--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Back to Life--Soul II Soul,2,2.650763358778626,-0.6507633587786259
26432623.0,Band on the Run--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Barrytown--Steely Dan,2,2.650763358778626,-0.6507633587786259
26432623.0,Be Right--Spirit of the West,2,2.650763358778626,-0.6507633587786259
26432623.0,Beast of Burden--Rolling Stones,2,2.650763358778626,-0.6507633587786259
26432623.0,Benedictus--Simon & Garfunkel,2,2.650763358778626,-0.6507633587786259
26432623.0,Better Things--The Kinks,2,2.650763358778626,-0.6507633587786259
26432623.0,Big Log--Robert Plant,2,2.650763358778626,-0.6507633587786259
26432623.0,Bip Bop--Paul McCartney & Wings,2,2.650763358778626,-0.6507633587786259
26432623.0,Birthday--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Bitches Brew--Miles Davis,4,2.650763358778626,1.349236641221374
26432623.0,Blue Clear Sky--George Strait,2,2.650763358778626,-0.6507633587786259
26432623.0,Blue Money--Van Morrison,2,2.650763358778626,-0.6507633587786259
26432623.0,Blue World--Moody Blues,5,2.650763358778626,2.349236641221374
26432623.0,Bodhisattva--Steely Dan,3,2.650763358778626,0.3492366412213741
26432623.0,Body Wishes--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Bogey Music--McCartney,3,2.650763358778626,0.3492366412213741
26432623.0,Bohemian Rhapsody--Queen,2,2.650763358778626,-0.6507633587786259
26432623.0,Born Loose--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Brand New Day--Van Morrison,4,2.650763358778626,1.349236641221374
26432623.0,Breakfast in America--Supertramp,2,2.650763358778626,-0.6507633587786259
26432623.0,Breakwater--Lennie Gallant,2,2.650763358778626,-0.6507633587786259
26432623.0,Building a Mystery--Sarah McLachlan,2,2.650763358778626,-0.6507633587786259
26432623.0,California Cotton Fields--Tanya Tucker,2,2.650763358778626,-0.6507633587786259
26432623.0,California Dreamin--Mamas & Papas,2,2.650763358778626,-0.6507633587786259
26432623.0,Call of the Wild--Heart,3,2.650763358778626,0.3492366412213741
26432623.0,Camouflage--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Can We Still Be Friends--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Can't Have One Without the Other--Tracy Byrd,2,2.650763358778626,-0.6507633587786259
26432623.0,Can't You Hear Me Knocking--Santana,3,2.650763358778626,0.3492366412213741
26432623.0,Cecilia--Simon & Garfunkel,2,2.650763358778626,-0.6507633587786259
26432623.0,Centerfold--J. Geils Band,2,2.650763358778626,-0.6507633587786259
26432623.0,Changes--Yes,3,2.650763358778626,0.3492366412213741
26432623.0,Cheeseburger in Paradise--Jimmy Buffett,2,2.650763358778626,-0.6507633587786259
26432623.0,Cherish the Day--Sade,3,2.650763358778626,0.3492366412213741
26432623.0,Child of Vision--Supertramp,2,2.650763358778626,-0.6507633587786259
26432623.0,Child of the Wild Blue Yonder--John Hiatt,3,2.650763358778626,0.3492366412213741
26432623.0,Cloudy--Simon & Garfunkel,2,2.650763358778626,-0.6507633587786259
26432623.0,Colours Fly and Catherine Wheel--Simple Minds,2,2.650763358778626,-0.6507633587786259
26432623.0,Come Running--Van Morrison,5,2.650763358778626,2.349236641221374
26432623.0,Coming Up--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Country Comfort--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Coward of the County--Kenny Rogers,2,2.650763358778626,-0.6507633587786259
26432623.0,Coyote--Joni Mitchell,2,2.650763358778626,-0.6507633587786259
26432623.0,Crazy--Gnarls Barkley,2,2.650763358778626,-0.6507633587786259
26432623.0,Crimson and Clover--Tommy James & The Shondells,2,2.650763358778626,-0.6507633587786259
26432623.0,Cut Across Shorty--Rod Stewart,4,2.650763358778626,1.349236641221374
26432623.0,Dance Tonight--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Dance--Pretenders,2,2.650763358778626,-0.6507633587786259
26432623.0,Dancing in the Street--Van Halen,4,2.650763358778626,1.349236641221374
26432623.0,Daughter of Darkness--Tom Jones,2,2.650763358778626,-0.6507633587786259
26432623.0,Day-O--Harry Belafonte,3,2.650763358778626,0.3492366412213741
26432623.0,Dead Man's Rope--Sting,2,2.650763358778626,-0.6507633587786259
26432623.0,Dedicated to the One I Love--Mamas & Papas,2,2.650763358778626,-0.6507633587786259
26432623.0,Delicious--Rod Stewart,4,2.650763358778626,1.349236641221374
26432623.0,Desire--U2,2,2.650763358778626,-0.6507633587786259
26432623.0,Devil With a Blue Dress--Mitch Ryder & The Detroit Wheels,2,2.650763358778626,-0.6507633587786259
26432623.0,Dictator--Centerfold,2,2.650763358778626,-0.6507633587786259
26432623.0,Dirty Old Town--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Dirty Pool--Spirit of the West,3,2.650763358778626,0.3492366412213741
26432623.0,Do the Right Thing--George Strait,2,2.650763358778626,-0.6507633587786259
26432623.0,Domino--Van Morrison,3,2.650763358778626,0.3492366412213741
26432623.0,Don't Ask Me--A Flock Of Seagulls,2,2.650763358778626,-0.6507633587786259
26432623.0,Don't Let It Bring You Down--Paul McCartney & Wings,2,2.650763358778626,-0.6507633587786259
26432623.0,Don't Stop the Music--Yarbrough & Peoples,2,2.650763358778626,-0.6507633587786259
26432623.0,Down by the Sea--Men At Work,3,2.650763358778626,0.3492366412213741
26432623.0,Down on the Promenade--Lennie Gallant,2,2.650763358778626,-0.6507633587786259
26432623.0,Dreamer--Supertramp,2,2.650763358778626,-0.6507633587786259
26432623.0,Dreams--Allman Brothers Band,2,2.650763358778626,-0.6507633587786259
26432623.0,Dreams--Fleetwood Mac,2,2.650763358778626,-0.6507633587786259
26432623.0,Drive South--John Hiatt,2,2.650763358778626,-0.6507633587786259
26432623.0,Durham Town--Roger Whittaker,2,2.650763358778626,-0.6507633587786259
26432623.0,East of Ginger Trees--Seals & Crofts,3,2.650763358778626,0.3492366412213741
26432623.0,Echo Beach--Martha & The Muffins,6,2.650763358778626,3.349236641221374
26432623.0,El Condor Pasa--Simon & Garfunkel,2,2.650763358778626,-0.6507633587786259
26432623.0,El bimbo--Paul Mauriat,2,2.650763358778626,-0.6507633587786259
26432623.0,Elegantly wasted--INXS,6,2.650763358778626,3.349236641221374
26432623.0,Eli's Coming--Three Dog Night,2,2.650763358778626,-0.6507633587786259
26432623.0,End of May--Michael Bublé,2,2.650763358778626,-0.6507633587786259
26432623.0,Engravings II--Ira Stein,3,2.650763358778626,0.3492366412213741
26432623.0,Even Better Than the Real Thing--U2,3,2.650763358778626,0.3492366412213741
26432623.0,"Every Little Thing She Does is Magic--Police, The",2,2.650763358778626,-0.6507633587786259
26432623.0,Every Night--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Everywhere--Bran Van 3000,3,2.650763358778626,0.3492366412213741
26432623.0,Everywhere--Fleetwood Mac,3,2.650763358778626,0.3492366412213741
26432623.0,Evil Ways--Santana,2,2.650763358778626,-0.6507633587786259
26432623.0,Fallen Angel--Robbie Robertson,2,2.650763358778626,-0.6507633587786259
26432623.0,Far Too Canadian--Spirit of the West,4,2.650763358778626,1.349236641221374
26432623.0,Find a Reason to Believe--Rod Stewart,5,2.650763358778626,2.349236641221374
26432623.0,Fishnet Stockings--Stray Cats,3,2.650763358778626,0.3492366412213741
26432623.0,Footprints--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Forever Young--Pretenders,2,2.650763358778626,-0.6507633587786259
26432623.0,Forever--Queen,2,2.650763358778626,-0.6507633587786259
26432623.0,Forty or Fifty--Spin Doctors,5,2.650763358778626,2.349236641221374
26432623.0,Freeze-Frame--J. Geils Band,4,2.650763358778626,1.349236641221374
26432623.0,From a Distance--Lennie Gallant,2,2.650763358778626,-0.6507633587786259
26432623.0,Gasoline Alley--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Glad Tidings--Van Morrison,2,2.650763358778626,-0.6507633587786259
26432623.0,Gone Hollywood--Supertramp,4,2.650763358778626,1.349236641221374
26432623.0,Good Texan--The Vaughan Brothers,2,2.650763358778626,-0.6507633587786259
26432623.0,Green Tambourine--Lemon Pipers,3,2.650763358778626,0.3492366412213741
26432623.0,Hand in My Pocket--Alanis Morissette,2,2.650763358778626,-0.6507633587786259
26432623.0,Hang Fire--Rolling Stones,5,2.650763358778626,2.349236641221374
26432623.0,Hard Road--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Have I Told You Lately--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Hawaii Five-o--The Ventures,2,2.650763358778626,-0.6507633587786259
26432623.0,Hawkmoon 269--U2,2,2.650763358778626,-0.6507633587786259
26432623.0,Heartland--U2,4,2.650763358778626,1.349236641221374
26432623.0,Hearts--Yes,2,2.650763358778626,-0.6507633587786259
26432623.0,Heaven--Rolling Stones,4,2.650763358778626,1.349236641221374
26432623.0,Helpless Automaton--Men At Work,2,2.650763358778626,-0.6507633587786259
26432623.0,Here She Comes Now--The Velvet Underground,2,2.650763358778626,-0.6507633587786259
26432623.0,Herr X--Ultravox,2,2.650763358778626,-0.6507633587786259
26432623.0,Hey You--Scorpions,2,2.650763358778626,-0.6507633587786259
26432623.0,Hit Me with Your Best Shot--Pat Benatar,3,2.650763358778626,0.3492366412213741
26432623.0,Hollywood Perfume--Pretenders,2,2.650763358778626,-0.6507633587786259
26432623.0,Home--Crow,2,2.650763358778626,-0.6507633587786259
26432623.0,Hot Stuff--Rolling Stones,2,2.650763358778626,-0.6507633587786259
26432623.0,Hot for Teacher--Van Halen,3,2.650763358778626,0.3492366412213741
26432623.0,Hotel Chambermaid--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Hotel california--Gipsy Kings,2,2.650763358778626,-0.6507633587786259
26432623.0,Houses in Motion--Talking Heads,3,2.650763358778626,0.3492366412213741
26432623.0,However Absurd--McCartney,3,2.650763358778626,0.3492366412213741
26432623.0,Hum Tum--Juggy D,2,2.650763358778626,-0.6507633587786259
26432623.0,Human--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,I Am Made of You--Ricky 'Magic' Martin,2,2.650763358778626,-0.6507633587786259
26432623.0,I Call Your Name--Mamas & Papas,3,2.650763358778626,0.3492366412213741
26432623.0,I Can Love You Better--Dixie Chicks,2,2.650763358778626,-0.6507633587786259
26432623.0,I Can Still Make Cheyenne--George Strait,2,2.650763358778626,-0.6507633587786259
26432623.0,I Count the Minutes--Ricky 'Magic' Martin,3,2.650763358778626,0.3492366412213741
26432623.0,I Cross My Heart--George Strait,2,2.650763358778626,-0.6507633587786259
26432623.0,I Didn't Want to Need You--Heart,2,2.650763358778626,-0.6507633587786259
26432623.0,I Don't Want to Talk About It--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,I Guess You're Right--The Posies,5,2.650763358778626,2.349236641221374
26432623.0,I Know You're out There Somewhere--Moody Blues,4,2.650763358778626,1.349236641221374
26432623.0,I Like It Like That--Mitch Ryder & The Detroit Wheels,2,2.650763358778626,-0.6507633587786259
26432623.0,I Lost My Little Girl--McCartney,5,2.650763358778626,2.349236641221374
26432623.0,"I Love You--Heptones, The",2,2.650763358778626,-0.6507633587786259
26432623.0,I Need a Lover--Pat Benatar,4,2.650763358778626,1.349236641221374
26432623.0,I Put a Spell on You--NINA SIMONE,2,2.650763358778626,-0.6507633587786259
26432623.0,I Saw Her Again--Mamas & Papas,3,2.650763358778626,0.3492366412213741
26432623.0,I Should Of--Pretenders,2,2.650763358778626,-0.6507633587786259
26432623.0,I Think I Love You Too Much--The Jeff Healey Band,4,2.650763358778626,1.349236641221374
26432623.0,I Was Only Joking--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,I Wish You Were Here--Simple Minds,2,2.650763358778626,-0.6507633587786259
26432623.0,I Wouldn't Ever Change a Thing--Rod Stewart,4,2.650763358778626,1.349236641221374
26432623.0,I will survive--Gloria Gaynor,3,2.650763358778626,0.3492366412213741
26432623.0,I'd Rather Go Blind--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,I'll Be Seeing You--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,I'm Going Slightly Mad--Queen,3,2.650763358778626,0.3492366412213741
26432623.0,I'm Not Moving--P. Collins,2,2.650763358778626,-0.6507633587786259
26432623.0,I've Got a Funny Feeling--George Strait,2,2.650763358778626,-0.6507633587786259
26432623.0,I've Got a Life--Eurythmics,2,2.650763358778626,-0.6507633587786259
26432623.0,I've Got the World on a String--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,If I Ever Lose My Faith in You--Sting,2,2.650763358778626,-0.6507633587786259
26432623.0,If Leaving Me Is Easy--P. Collins,2,2.650763358778626,-0.6507633587786259
26432623.0,In Care of the Blues--Patsy Cline,2,2.650763358778626,-0.6507633587786259
26432623.0,In My Life--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,In Your Eyes--Peter Gabriel,2,2.650763358778626,-0.6507633587786259
26432623.0,In a Big Country--Big Country,3,2.650763358778626,0.3492366412213741
26432623.0,In the Air Tonight--P. Collins,2,2.650763358778626,-0.6507633587786259
26432623.0,In the Beginning--The Stills,3,2.650763358778626,0.3492366412213741
26432623.0,Inside--Sting,3,2.650763358778626,0.3492366412213741
26432623.0,It Can Happen--Yes,3,2.650763358778626,0.3492366412213741
26432623.0,It Had to Be You--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,It Takes Two--Tina Turner,5,2.650763358778626,2.349236641221374
26432623.0,It Was Love That We Needed--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,It's About Time--Tracy Byrd,2,2.650763358778626,-0.6507633587786259
26432623.0,It's Alright--Eurythmics,2,2.650763358778626,-0.6507633587786259
26432623.0,It's Alright--Van Morrison,2,2.650763358778626,-0.6507633587786259
26432623.0,It's Not True--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,It's Not the Spotlight--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,It's a Beautiful Day--Queen,2,2.650763358778626,-0.6507633587786259
26432623.0,Jackie Wilson Said--Van Morrison,3,2.650763358778626,0.3492366412213741
26432623.0,Jealous Guy--Remaster),2,2.650763358778626,-0.6507633587786259
26432623.0,Jeremy--Pearl Jam,2,2.650763358778626,-0.6507633587786259
26432623.0,Jet--McCartney,3,2.650763358778626,0.3492366412213741
26432623.0,Jo's Lament--Rod Stewart,5,2.650763358778626,2.349236641221374
26432623.0,Joey--Sugarland,3,2.650763358778626,0.3492366412213741
26432623.0,Josie--Steely Dan,2,2.650763358778626,-0.6507633587786259
26432623.0,Jump--Van Halen,6,2.650763358778626,3.349236641221374
26432623.0,Junk Food Junkie--Larry Groce,2,2.650763358778626,-0.6507633587786259
26432623.0,Just Another Nervous Wreck--Supertramp,4,2.650763358778626,1.349236641221374
26432623.0,Just When I Needed You Most--Randy VanWarmer,2,2.650763358778626,-0.6507633587786259
26432623.0,Kansas City--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Kashmir--Led Zeppelin,2,2.650763358778626,-0.6507633587786259
26432623.0,Keep on Loving You--REO Speedwagon,2,2.650763358778626,-0.6507633587786259
26432623.0,Kentucky Woman--Neil Diamond,3,2.650763358778626,0.3492366412213741
26432623.0,Kid Charlemagne--Steely Dan,2,2.650763358778626,-0.6507633587786259
26432623.0,Killer Queen--Queen,2,2.650763358778626,-0.6507633587786259
26432623.0,Killing Me Softly--Fugees,2,2.650763358778626,-0.6507633587786259
26432623.0,Kiss Me--Sixpence None the Richer,5,2.650763358778626,2.349236641221374
26432623.0,Lady Day--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,Lady Genevieve--Mamas & Papas,2,2.650763358778626,-0.6507633587786259
26432623.0,Last Summer--Rod Stewart,4,2.650763358778626,1.349236641221374
26432623.0,Last Train Home--Ryan Star,2,2.650763358778626,-0.6507633587786259
26432623.0,Leave My Heart Out of This--Bryan White,2,2.650763358778626,-0.6507633587786259
26432623.0,Legendary--Rawlins Cross,4,2.650763358778626,1.349236641221374
26432623.0,Let Love Rule--Lenny Kravitz,2,2.650763358778626,-0.6507633587786259
26432623.0,Let Me Let Go--Faith Hill,2,2.650763358778626,-0.6507633587786259
26432623.0,Let Me Roll It--McCartney,3,2.650763358778626,0.3492366412213741
26432623.0,Let Me Roll It--Paul McCartney & Wings,2,2.650763358778626,-0.6507633587786259
26432623.0,Let's Go Crazy--Prince & The Revolution,2,2.650763358778626,-0.6507633587786259
26432623.0,Let's Pretend We're Married--Prince,3,2.650763358778626,0.3492366412213741
26432623.0,Life's Been Good--Joe Walsh,4,2.650763358778626,1.349236641221374
26432623.0,Listen to What the Man Said--Paul McCartney & Wings,4,2.650763358778626,1.349236641221374
26432623.0,Little Latin Lupe Lu--Mitch Ryder & The Detroit Wheels,2,2.650763358778626,-0.6507633587786259
26432623.0,Little Lies--Fleetwood Mac,2,2.650763358778626,-0.6507633587786259
26432623.0,Live and Let Die--McCartney,5,2.650763358778626,2.349236641221374
26432623.0,Living on a Thin Line--The Kinks,2,2.650763358778626,-0.6507633587786259
26432623.0,Loaded Minds--Spirit of the West,2,2.650763358778626,-0.6507633587786259
26432623.0,Lola--The Kinks,3,2.650763358778626,0.3492366412213741
26432623.0,Lonely at the Top--Mick Jagger,2,2.650763358778626,-0.6507633587786259
26432623.0,Lorca's Novena--The Pogues,5,2.650763358778626,2.349236641221374
26432623.0,Lost Paraguayos--Rod Stewart,5,2.650763358778626,2.349236641221374
26432623.0,Lost in you--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Lost--Coldplay,3,2.650763358778626,0.3492366412213741
26432623.0,Love Me Till the Sun Shines--The Kinks,2,2.650763358778626,-0.6507633587786259
26432623.0,Love Rescue Me--U2,2,2.650763358778626,-0.6507633587786259
26432623.0,Love is a Stranger--Eurythmics,2,2.650763358778626,-0.6507633587786259
26432623.0,Loveless--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,Loving Her Was Easier--Glen Cambell,3,2.650763358778626,0.3492366412213741
26432623.0,MacPherson's Lament--Rawlins Cross,2,2.650763358778626,-0.6507633587786259
26432623.0,Mack the Knife--Michael Bublé,2,2.650763358778626,-0.6507633587786259
26432623.0,Madame George--Van Morrison,3,2.650763358778626,0.3492366412213741
26432623.0,Maggie May--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,Magic--Olivia Newton-John,2,2.650763358778626,-0.6507633587786259
26432623.0,Mama Said--The Vaughan Brothers,2,2.650763358778626,-0.6507633587786259
26432623.0,Man of Constant Sorrow--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Mandolin Wind--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,Matchbox--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Me and Charlie Talking--Miranda Lambert,4,2.650763358778626,1.349236641221374
26432623.0,Me and Julio Down by the Schoolyard--Paul Simon,2,2.650763358778626,-0.6507633587786259
26432623.0,Meditation Mama--Mamas & Papas,2,2.650763358778626,-0.6507633587786259
26432623.0,Memphis Soul Song--Uncle Kracker,2,2.650763358778626,-0.6507633587786259
26432623.0,Messages--OMD,2,2.650763358778626,-0.6507633587786259
26432623.0,Midnight Special--Van Morrison,3,2.650763358778626,0.3492366412213741
26432623.0,Midnight at the Oasis--Maria Muldaur,2,2.650763358778626,-0.6507633587786259
26432623.0,Mirror in the Bathroom--The Beat,3,2.650763358778626,0.3492366412213741
26432623.0,More Than Words--Naturally 7,2,2.650763358778626,-0.6507633587786259
26432623.0,Morning Train--Sheena Easton,3,2.650763358778626,0.3492366412213741
26432623.0,Motor of Love--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Move Over Busker--McCartney,4,2.650763358778626,1.349236641221374
26432623.0,Mull of Kintyre--Paul McCartney & Wings,2,2.650763358778626,-0.6507633587786259
26432623.0,My Old School--Steely Dan,2,2.650763358778626,-0.6507633587786259
26432623.0,My Sharona--The Knack,2,2.650763358778626,-0.6507633587786259
26432623.0,My Sweet Song--Toby Lightman,2,2.650763358778626,-0.6507633587786259
26432623.0,My Way of Giving--Rod Stewart,6,2.650763358778626,3.349236641221374
26432623.0,Name and Address--Paul McCartney & Wings,3,2.650763358778626,0.3492366412213741
26432623.0,Never Alone--Jim Brickman,2,2.650763358778626,-0.6507633587786259
26432623.0,New Europeans--Ultravox,3,2.650763358778626,0.3492366412213741
26432623.0,New Kid in Town--Eagles,2,2.650763358778626,-0.6507633587786259
26432623.0,New Sensation--INXS,3,2.650763358778626,0.3492366412213741
26432623.0,No Holding Back--Rod Stewart,2,2.650763358778626,-0.6507633587786259
26432623.0,No More Lonely Nights--McCartney,5,2.650763358778626,2.349236641221374
26432623.0,No Use in Crying--Rolling Stones,2,2.650763358778626,-0.6507633587786259
26432623.0,Nod Your Head--McCartney,3,2.650763358778626,0.3492366412213741
26432623.0,Not Just a Train--Spirit of the West,2,2.650763358778626,-0.6507633587786259
26432623.0,Not One of Us--Peter Gabriel,2,2.650763358778626,-0.6507633587786259
26432623.0,Nothing Too Much Just Out of Sight--The Fireman,2,2.650763358778626,-0.6507633587786259
26432623.0,Oh Marie--Michael Bublé,2,2.650763358778626,-0.6507633587786259
26432623.0,On the Way--McCartney,3,2.650763358778626,0.3492366412213741
26432623.0,One Night in Bankok--Murray Head,3,2.650763358778626,0.3492366412213741
26432623.0,One Promise Too Late--Reba McEntire,2,2.650763358778626,-0.6507633587786259
26432623.0,One of These Days--McCartney,2,2.650763358778626,-0.6507633587786259
26432623.0,Only Star in Heaven--Frankie Goes To Hollywood,2,2.650763358778626,-0.6507633587786259
26432623.0,Only a Hobo--Rod Stewart,3,2.650763358778626,0.3492366412213741
26432623.0,Ooh Ooh Song--Pat Benatar,2,2.650763358778626,-0.6507633587786259
